time,gps_lat,gps_lon,gps_alt
37.82,45.33390781,-93.22507886,247.0851898
37.84,45.33390781,-93.22507886,247.0851898
37.86,45.33390781,-93.22507886,247.0851898
37.88,45.33390781,-93.22507886,247.0851898
37.9,45.33390781,-93.22507886,247.0851898
37.92,45.33390781,-93.22507886,247.0851898
37.94,45.33390781,-93.22507886,247.0851898
37.96,45.33390781,-93.22507886,247.0851898
37.98,45.33390781,-93.22507886,247.0851898
38,45.33390781,-93.22507886,247.0851898
38.02,45.33390781,-93.22507886,247.0851898
38.04,45.33390781,-93.22507886,247.0851898
38.06,45.33390781,-93.22507886,247.0851898
38.08,45.33390781,-93.22507886,247.0851898
38.1,45.33390781,-93.22507886,247.0851898
38.12,45.33390781,-93.22507886,247.0851898
38.14,45.33390781,-93.22507886,247.0851898
38.16,45.33390781,-93.22507886,247.0851898
38.18,45.33390781,-93.22507886,247.0851898
38.2,45.33390781,-93.22507886,247.0851898
38.22,45.33390781,-93.22507886,247.0851898
38.24,45.33390781,-93.22507886,247.0851898
38.26,45.33390781,-93.22507886,247.0851898
38.28,45.33390781,-93.22507886,247.0851898
38.3,45.33390781,-93.22507886,247.0851898
38.32,45.33390781,-93.22507886,247.0851898
38.34,45.33390781,-93.22507886,247.0851898
38.36,45.3338811,-93.22507886,247.0870056
38.38,45.3338811,-93.22507886,247.0870056
38.4,45.3338811,-93.22507886,247.0870056
38.42,45.3338811,-93.22507886,247.0870056
38.44,45.3338811,-93.22507886,247.0870056
38.46,45.3338811,-93.22507886,247.0870056
38.48,45.3338811,-93.22507886,247.0870056
38.5,45.3338811,-93.22507886,247.0870056
38.52,45.3338811,-93.22507886,247.0870056
38.54,45.3338811,-93.22507886,247.0870056
38.56,45.3338811,-93.22507886,247.0870056
38.58,45.3338811,-93.22507886,247.0870056
38.6,45.3338811,-93.22507886,247.0870056
38.62,45.3338811,-93.22507886,247.0870056
38.64,45.3338811,-93.22507886,247.0870056
38.66,45.3338811,-93.22507886,247.0870056
38.68,45.3338811,-93.22507886,247.0870056
38.7,45.3338811,-93.22507886,247.0870056
38.72,45.3338811,-93.22507886,247.0870056
38.74,45.3338811,-93.22507886,247.0870056
38.76,45.3338811,-93.22507886,247.0870056
38.78,45.3338811,-93.22507886,247.0870056
38.8,45.3338811,-93.22507886,247.0870056
38.82,45.3338811,-93.22507886,247.0870056
38.84,45.3338811,-93.22507886,247.0870056
38.86,45.3338811,-93.22507886,247.0870056
38.88,45.3338811,-93.22507886,247.0870056
38.9,45.3338811,-93.22507886,247.0870056
38.92,45.3338811,-93.22507886,247.0870056
38.94,45.3338811,-93.22507886,247.0870056
38.96,45.3338811,-93.22507886,247.0870056
38.98,45.3338811,-93.22507886,247.0870056
39,45.3338811,-93.22507886,247.0870056
39.02,45.3338811,-93.22507886,247.0870056
39.04,45.3338811,-93.22507886,247.0870056
39.06,45.3338811,-93.22507886,247.0870056
39.08,45.3338811,-93.22507886,247.0870056
39.1,45.3338811,-93.22507886,247.0870056
39.12,45.3338811,-93.22507886,247.0870056
39.14,45.3338811,-93.22507886,247.0870056
39.16,45.3338811,-93.22507886,247.0870056
39.18,45.3338811,-93.22507886,247.0870056
39.2,45.3338811,-93.22507886,247.0870056
39.22,45.3338811,-93.22507886,247.0870056
39.24,45.3338811,-93.22507886,247.0870056
39.26,45.3338811,-93.22507886,247.0870056
39.28,45.3338811,-93.22507886,247.0870056
39.3,45.3338811,-93.22507886,247.0870056
39.32,45.3338811,-93.22507886,247.0870056
39.34,45.3338811,-93.22507886,247.0870056
39.36,45.3338544,-93.22507886,247.0903473
39.38,45.3338544,-93.22507886,247.0903473
39.4,45.3338544,-93.22507886,247.0903473
39.42,45.3338544,-93.22507886,247.0903473
39.44,45.3338544,-93.22507886,247.0903473
39.46,45.3338544,-93.22507886,247.0903473
39.48,45.3338544,-93.22507886,247.0903473
39.5,45.3338544,-93.22507886,247.0903473
39.52,45.3338544,-93.22507886,247.0903473
39.54,45.3338544,-93.22507886,247.0903473
39.56,45.3338544,-93.22507886,247.0903473
39.58,45.3338544,-93.22507886,247.0903473
39.6,45.3338544,-93.22507886,247.0903473
39.62,45.3338544,-93.22507886,247.0903473
39.64,45.3338544,-93.22507886,247.0903473
39.66,45.3338544,-93.22507886,247.0903473
39.68,45.3338544,-93.22507886,247.0903473
39.7,45.3338544,-93.22507886,247.0903473
39.72,45.3338544,-93.22507886,247.0903473
39.74,45.3338544,-93.22507886,247.0903473
39.76,45.3338544,-93.22507886,247.0903473
39.78,45.3338544,-93.22507886,247.0903473
39.8,45.3338544,-93.22507886,247.0903473
39.82,45.3338544,-93.22507886,247.0903473
39.84,45.3338544,-93.22507886,247.0903473
39.86,45.3338544,-93.22507886,247.0903473
39.88,45.3338544,-93.22507886,247.0903473
39.9,45.3338544,-93.22507886,247.0903473
39.92,45.3338544,-93.22507886,247.0903473
39.94,45.3338544,-93.22507886,247.0903473
39.96,45.3338544,-93.22507886,247.0903473
39.98,45.3338544,-93.22507886,247.0903473
40,45.3338544,-93.22507886,247.0903473
40.02,45.3338544,-93.22507886,247.0903473
40.04,45.3338544,-93.22507886,247.0903473
40.06,45.3338544,-93.22507886,247.0903473
40.08,45.3338544,-93.22507886,247.0903473
40.1,45.3338544,-93.22507886,247.0903473
40.12,45.3338544,-93.22507886,247.0903473
40.14,45.3338544,-93.22507886,247.0903473
40.16,45.3338544,-93.22507886,247.0903473
40.18,45.3338544,-93.22507886,247.0903473
40.2,45.3338544,-93.22507886,247.0903473
40.22,45.3338544,-93.22507886,247.0903473
40.24,45.3338544,-93.22507886,247.0903473
40.26,45.3338544,-93.22507886,247.0903473
40.28,45.3338544,-93.22507886,247.0903473
40.3,45.3338544,-93.22507886,247.0903473
40.32,45.3338544,-93.22507886,247.0903473
40.34,45.3338544,-93.22507886,247.0903473
40.36,45.33383151,-93.22508649,247.0848694
40.38,45.33383151,-93.22508649,247.0848694
40.4,45.33383151,-93.22508649,247.0848694
40.42,45.33383151,-93.22508649,247.0848694
40.44,45.33383151,-93.22508649,247.0848694
40.46,45.33383151,-93.22508649,247.0848694
40.48,45.33383151,-93.22508649,247.0848694
40.5,45.33383151,-93.22508649,247.0848694
40.52,45.33383151,-93.22508649,247.0848694
40.54,45.33383151,-93.22508649,247.0848694
40.56,45.33383151,-93.22508649,247.0848694
40.58,45.33383151,-93.22508649,247.0848694
40.6,45.33383151,-93.22508649,247.0848694
40.62,45.33383151,-93.22508649,247.0848694
40.64,45.33383151,-93.22508649,247.0848694
40.66,45.33383151,-93.22508649,247.0848694
40.68,45.33383151,-93.22508649,247.0848694
40.7,45.33383151,-93.22508649,247.0848694
40.72,45.33383151,-93.22508649,247.0848694
40.74,45.33383151,-93.22508649,247.0848694
40.76,45.33383151,-93.22508649,247.0848694
40.78,45.33383151,-93.22508649,247.0848694
40.8,45.33383151,-93.22508649,247.0848694
40.82,45.33383151,-93.22508649,247.0848694
40.84,45.33383151,-93.22508649,247.0848694
40.86,45.33383151,-93.22508649,247.0848694
40.88,45.33383151,-93.22508649,247.0848694
40.9,45.33383151,-93.22508649,247.0848694
40.92,45.33383151,-93.22508649,247.0848694
40.94,45.33383151,-93.22508649,247.0848694
40.96,45.33383151,-93.22508649,247.0848694
40.98,45.33383151,-93.22508649,247.0848694
41,45.33383151,-93.22508649,247.0848694
41.02,45.33383151,-93.22508649,247.0848694
41.04,45.33383151,-93.22508649,247.0848694
41.06,45.33383151,-93.22508649,247.0848694
41.08,45.33383151,-93.22508649,247.0848694
41.1,45.33383151,-93.22508649,247.0848694
41.12,45.33383151,-93.22508649,247.0848694
41.14,45.33383151,-93.22508649,247.0848694
41.16,45.33383151,-93.22508649,247.0848694
41.18,45.33383151,-93.22508649,247.0848694
41.2,45.33383151,-93.22508649,247.0848694
41.22,45.33383151,-93.22508649,247.0848694
41.24,45.33383151,-93.22508649,247.0848694
41.26,45.33383151,-93.22508649,247.0848694
41.28,45.33383151,-93.22508649,247.0848694
41.3,45.33383151,-93.22508649,247.0848694
41.32,45.33383151,-93.22508649,247.0848694
41.34,45.33383151,-93.22508649,247.0848694
41.36,45.33380862,-93.22508649,246.988678
41.38,45.33380862,-93.22508649,246.988678
41.4,45.33380862,-93.22508649,246.988678
41.42,45.33380862,-93.22508649,246.988678
41.44,45.33380862,-93.22508649,246.988678
41.46,45.33380862,-93.22508649,246.988678
41.48,45.33380862,-93.22508649,246.988678
41.5,45.33380862,-93.22508649,246.988678
41.52,45.33380862,-93.22508649,246.988678
41.54,45.33380862,-93.22508649,246.988678
41.56,45.33380862,-93.22508649,246.988678
41.58,45.33380862,-93.22508649,246.988678
41.6,45.33380862,-93.22508649,246.988678
41.62,45.33380862,-93.22508649,246.988678
41.64,45.33380862,-93.22508649,246.988678
41.66,45.33380862,-93.22508649,246.988678
41.68,45.33380862,-93.22508649,246.988678
41.7,45.33380862,-93.22508649,246.988678
41.72,45.33380862,-93.22508649,246.988678
41.74,45.33380862,-93.22508649,246.988678
41.76,45.33380862,-93.22508649,246.988678
41.78,45.33380862,-93.22508649,246.988678
41.8,45.33380862,-93.22508649,246.988678
41.82,45.33380862,-93.22508649,246.988678
41.84,45.33380862,-93.22508649,246.988678
41.86,45.33380862,-93.22508649,246.988678
41.88,45.33380862,-93.22508649,246.988678
41.9,45.33380862,-93.22508649,246.988678
41.92,45.33380862,-93.22508649,246.988678
41.94,45.33380862,-93.22508649,246.988678
41.96,45.33380862,-93.22508649,246.988678
41.98,45.33380862,-93.22508649,246.988678
42,45.33380862,-93.22508649,246.988678
42.02,45.33380862,-93.22508649,246.988678
42.04,45.33380862,-93.22508649,246.988678
42.06,45.33380862,-93.22508649,246.988678
42.08,45.33380862,-93.22508649,246.988678
42.1,45.33380862,-93.22508649,246.988678
42.12,45.33380862,-93.22508649,246.988678
42.14,45.33380862,-93.22508649,246.988678
42.16,45.33380862,-93.22508649,246.988678
42.18,45.33380862,-93.22508649,246.988678
42.2,45.33380862,-93.22508649,246.988678
42.22,45.33380862,-93.22508649,246.988678
42.24,45.33380862,-93.22508649,246.988678
42.26,45.33380862,-93.22508649,246.988678
42.28,45.33380862,-93.22508649,246.988678
42.3,45.33380862,-93.22508649,246.988678
42.32,45.33380862,-93.22508649,246.988678
42.34,45.33380862,-93.22508649,246.988678
42.36,45.33379718,-93.22507123,246.9628296
42.38,45.33379718,-93.22507123,246.9628296
42.4,45.33379718,-93.22507123,246.9628296
42.42,45.33379718,-93.22507123,246.9628296
42.44,45.33379718,-93.22507123,246.9628296
42.46,45.33379718,-93.22507123,246.9628296
42.48,45.33379718,-93.22507123,246.9628296
42.5,45.33379718,-93.22507123,246.9628296
42.52,45.33379718,-93.22507123,246.9628296
42.54,45.33379718,-93.22507123,246.9628296
42.56,45.33379718,-93.22507123,246.9628296
42.58,45.33379718,-93.22507123,246.9628296
42.6,45.33379718,-93.22507123,246.9628296
42.62,45.33379718,-93.22507123,246.9628296
42.64,45.33379718,-93.22507123,246.9628296
42.66,45.33379718,-93.22507123,246.9628296
42.68,45.33379718,-93.22507123,246.9628296
42.7,45.33379718,-93.22507123,246.9628296
42.72,45.33379718,-93.22507123,246.9628296
42.74,45.33379718,-93.22507123,246.9628296
42.76,45.33379718,-93.22507123,246.9628296
42.78,45.33379718,-93.22507123,246.9628296
42.8,45.33379718,-93.22507123,246.9628296
42.82,45.33379718,-93.22507123,246.9628296
42.84,45.33379718,-93.22507123,246.9628296
42.86,45.33379718,-93.22507123,246.9628296
42.88,45.33379718,-93.22507123,246.9628296
42.9,45.33379718,-93.22507123,246.9628296
42.92,45.33379718,-93.22507123,246.9628296
42.94,45.33379718,-93.22507123,246.9628296
42.96,45.33379718,-93.22507123,246.9628296
42.98,45.33379718,-93.22507123,246.9628296
43,45.33379718,-93.22507123,246.9628296
43.02,45.33379718,-93.22507123,246.9628296
43.04,45.33379718,-93.22507123,246.9628296
43.06,45.33379718,-93.22507123,246.9628296
43.08,45.33379718,-93.22507123,246.9628296
43.1,45.33379718,-93.22507123,246.9628296
43.12,45.33379718,-93.22507123,246.9628296
43.14,45.33379718,-93.22507123,246.9628296
43.16,45.33379718,-93.22507123,246.9628296
43.18,45.33379718,-93.22507123,246.9628296
43.2,45.33379718,-93.22507123,246.9628296
43.22,45.33379718,-93.22507123,246.9628296
43.24,45.33379718,-93.22507123,246.9628296
43.26,45.33379718,-93.22507123,246.9628296
43.28,45.33379718,-93.22507123,246.9628296
43.3,45.33379718,-93.22507123,246.9628296
43.32,45.33379718,-93.22507123,246.9628296
43.34,45.33379718,-93.22507123,246.9628296
43.36,45.33380099,-93.22505597,246.9675751
43.38,45.33380099,-93.22505597,246.9675751
43.4,45.33380099,-93.22505597,246.9675751
43.42,45.33380099,-93.22505597,246.9675751
43.44,45.33380099,-93.22505597,246.9675751
43.46,45.33380099,-93.22505597,246.9675751
43.48,45.33380099,-93.22505597,246.9675751
43.5,45.33380099,-93.22505597,246.9675751
43.52,45.33380099,-93.22505597,246.9675751
43.54,45.33380099,-93.22505597,246.9675751
43.56,45.33380099,-93.22505597,246.9675751
43.58,45.33380099,-93.22505597,246.9675751
43.6,45.33380099,-93.22505597,246.9675751
43.62,45.33380099,-93.22505597,246.9675751
43.64,45.33380099,-93.22505597,246.9675751
43.66,45.33380099,-93.22505597,246.9675751
43.68,45.33380099,-93.22505597,246.9675751
43.7,45.33380099,-93.22505597,246.9675751
43.72,45.33380099,-93.22505597,246.9675751
43.74,45.33380099,-93.22505597,246.9675751
43.76,45.33380099,-93.22505597,246.9675751
43.78,45.33380099,-93.22505597,246.9675751
43.8,45.33380099,-93.22505597,246.9675751
43.82,45.33380099,-93.22505597,246.9675751
43.84,45.33380099,-93.22505597,246.9675751
43.86,45.33380099,-93.22505597,246.9675751
43.88,45.33380099,-93.22505597,246.9675751
43.9,45.33380099,-93.22505597,246.9675751
43.92,45.33380099,-93.22505597,246.9675751
43.94,45.33380099,-93.22505597,246.9675751
43.96,45.33380099,-93.22505597,246.9675751
43.98,45.33380099,-93.22505597,246.9675751
44,45.33380099,-93.22505597,246.9675751
44.02,45.33380099,-93.22505597,246.9675751
44.04,45.33380099,-93.22505597,246.9675751
44.06,45.33380099,-93.22505597,246.9675751
44.08,45.33380099,-93.22505597,246.9675751
44.1,45.33380099,-93.22505597,246.9675751
44.12,45.33380099,-93.22505597,246.9675751
44.14,45.33380099,-93.22505597,246.9675751
44.16,45.33380099,-93.22505597,246.9675751
44.18,45.33380099,-93.22505597,246.9675751
44.2,45.33380099,-93.22505597,246.9675751
44.22,45.33380099,-93.22505597,246.9675751
44.24,45.33380099,-93.22505597,246.9675751
44.26,45.33380099,-93.22505597,246.9675751
44.28,45.33380099,-93.22505597,246.9675751
44.3,45.33380099,-93.22505597,246.9675751
44.32,45.33380099,-93.22505597,246.9675751
44.34,45.33380099,-93.22505597,246.9675751
44.36,45.33380481,-93.22504834,246.983429
44.38,45.33380481,-93.22504834,246.983429
44.4,45.33380481,-93.22504834,246.983429
44.42,45.33380481,-93.22504834,246.983429
44.44,45.33380481,-93.22504834,246.983429
44.46,45.33380481,-93.22504834,246.983429
44.48,45.33380481,-93.22504834,246.983429
44.5,45.33380481,-93.22504834,246.983429
44.52,45.33380481,-93.22504834,246.983429
44.54,45.33380481,-93.22504834,246.983429
44.56,45.33380481,-93.22504834,246.983429
44.58,45.33380481,-93.22504834,246.983429
44.6,45.33380481,-93.22504834,246.983429
44.62,45.33380481,-93.22504834,246.983429
44.64,45.33380481,-93.22504834,246.983429
44.66,45.33380481,-93.22504834,246.983429
44.68,45.33380481,-93.22504834,246.983429
44.7,45.33380481,-93.22504834,246.983429
44.72,45.33380481,-93.22504834,246.983429
44.74,45.33380481,-93.22504834,246.983429
44.76,45.33380481,-93.22504834,246.983429
44.78,45.33380481,-93.22504834,246.983429
44.8,45.33380481,-93.22504834,246.983429
44.82,45.33380481,-93.22504834,246.983429
44.84,45.33380481,-93.22504834,246.983429
44.86,45.33380481,-93.22504834,246.983429
44.88,45.33380481,-93.22504834,246.983429
44.9,45.33380481,-93.22504834,246.983429
44.92,45.33380481,-93.22504834,246.983429
44.94,45.33380481,-93.22504834,246.983429
44.96,45.33380481,-93.22504834,246.983429
44.98,45.33380481,-93.22504834,246.983429
45,45.33380481,-93.22504834,246.983429
45.02,45.33380481,-93.22504834,246.983429
45.04,45.33380481,-93.22504834,246.983429
45.06,45.33380481,-93.22504834,246.983429
45.08,45.33380481,-93.22504834,246.983429
45.1,45.33380481,-93.22504834,246.983429
45.12,45.33380481,-93.22504834,246.983429
45.14,45.33380481,-93.22504834,246.983429
45.16,45.33380481,-93.22504834,246.983429
45.18,45.33380481,-93.22504834,246.983429
45.2,45.33380481,-93.22504834,246.983429
45.22,45.33380481,-93.22504834,246.983429
45.24,45.33380481,-93.22504834,246.983429
45.26,45.33380481,-93.22504834,246.983429
45.28,45.33380481,-93.22504834,246.983429
45.3,45.33380481,-93.22504834,246.983429
45.32,45.33380481,-93.22504834,246.983429
45.34,45.33380481,-93.22504834,246.983429
45.36,45.33380862,-93.22504834,247.0093384
45.38,45.33380862,-93.22504834,247.0093384
45.4,45.33380862,-93.22504834,247.0093384
45.42,45.33380862,-93.22504834,247.0093384
45.44,45.33380862,-93.22504834,247.0093384
45.46,45.33380862,-93.22504834,247.0093384
45.48,45.33380862,-93.22504834,247.0093384
45.5,45.33380862,-93.22504834,247.0093384
45.52,45.33380862,-93.22504834,247.0093384
45.54,45.33380862,-93.22504834,247.0093384
45.56,45.33380862,-93.22504834,247.0093384
45.58,45.33380862,-93.22504834,247.0093384
45.6,45.33380862,-93.22504834,247.0093384
45.62,45.33380862,-93.22504834,247.0093384
45.64,45.33380862,-93.22504834,247.0093384
45.66,45.33380862,-93.22504834,247.0093384
45.68,45.33380862,-93.22504834,247.0093384
45.7,45.33380862,-93.22504834,247.0093384
45.72,45.33380862,-93.22504834,247.0093384
45.74,45.33380862,-93.22504834,247.0093384
45.76,45.33380862,-93.22504834,247.0093384
45.78,45.33380862,-93.22504834,247.0093384
45.8,45.33380862,-93.22504834,247.0093384
45.82,45.33380862,-93.22504834,247.0093384
45.84,45.33380862,-93.22504834,247.0093384
45.86,45.33380862,-93.22504834,247.0093384
45.88,45.33380862,-93.22504834,247.0093384
45.9,45.33380862,-93.22504834,247.0093384
45.92,45.33380862,-93.22504834,247.0093384
45.94,45.33380862,-93.22504834,247.0093384
45.96,45.33380862,-93.22504834,247.0093384
45.98,45.33380862,-93.22504834,247.0093384
46,45.33380862,-93.22504834,247.0093384
46.02,45.33380862,-93.22504834,247.0093384
46.04,45.33380862,-93.22504834,247.0093384
46.06,45.33380862,-93.22504834,247.0093384
46.08,45.33380862,-93.22504834,247.0093384
46.1,45.33380862,-93.22504834,247.0093384
46.12,45.33380862,-93.22504834,247.0093384
46.14,45.33380862,-93.22504834,247.0093384
46.16,45.33380862,-93.22504834,247.0093384
46.18,45.33380862,-93.22504834,247.0093384
46.2,45.33380862,-93.22504834,247.0093384
46.22,45.33380862,-93.22504834,247.0093384
46.24,45.33380862,-93.22504834,247.0093384
46.26,45.33380862,-93.22504834,247.0093384
46.28,45.33380862,-93.22504834,247.0093384
46.3,45.33380862,-93.22504834,247.0093384
46.32,45.33380862,-93.22504834,247.0093384
46.34,45.33380862,-93.22504834,247.0093384
46.36,45.33381625,-93.22504071,247.0272522
46.38,45.33381625,-93.22504071,247.0272522
46.4,45.33381625,-93.22504071,247.0272522
46.42,45.33381625,-93.22504071,247.0272522
46.44,45.33381625,-93.22504071,247.0272522
46.46,45.33381625,-93.22504071,247.0272522
46.48,45.33381625,-93.22504071,247.0272522
46.5,45.33381625,-93.22504071,247.0272522
46.52,45.33381625,-93.22504071,247.0272522
46.54,45.33381625,-93.22504071,247.0272522
46.56,45.33381625,-93.22504071,247.0272522
46.58,45.33381625,-93.22504071,247.0272522
46.6,45.33381625,-93.22504071,247.0272522
46.62,45.33381625,-93.22504071,247.0272522
46.64,45.33381625,-93.22504071,247.0272522
46.66,45.33381625,-93.22504071,247.0272522
46.68,45.33381625,-93.22504071,247.0272522
46.7,45.33381625,-93.22504071,247.0272522
46.72,45.33381625,-93.22504071,247.0272522
46.74,45.33381625,-93.22504071,247.0272522
46.76,45.33381625,-93.22504071,247.0272522
46.78,45.33381625,-93.22504071,247.0272522
46.8,45.33381625,-93.22504071,247.0272522
46.82,45.33381625,-93.22504071,247.0272522
46.84,45.33381625,-93.22504071,247.0272522
46.86,45.33381625,-93.22504071,247.0272522
46.88,45.33381625,-93.22504071,247.0272522
46.9,45.33381625,-93.22504071,247.0272522
46.92,45.33381625,-93.22504071,247.0272522
46.94,45.33381625,-93.22504071,247.0272522
46.96,45.33381625,-93.22504071,247.0272522
46.98,45.33381625,-93.22504071,247.0272522
47,45.33381625,-93.22504071,247.0272522
47.02,45.33381625,-93.22504071,247.0272522
47.04,45.33381625,-93.22504071,247.0272522
47.06,45.33381625,-93.22504071,247.0272522
47.08,45.33381625,-93.22504071,247.0272522
47.1,45.33381625,-93.22504071,247.0272522
47.12,45.33381625,-93.22504071,247.0272522
47.14,45.33381625,-93.22504071,247.0272522
47.16,45.33381625,-93.22504071,247.0272522
47.18,45.33381625,-93.22504071,247.0272522
47.2,45.33381625,-93.22504071,247.0272522
47.22,45.33381625,-93.22504071,247.0272522
47.24,45.33381625,-93.22504071,247.0272522
47.26,45.33381625,-93.22504071,247.0272522
47.28,45.33381625,-93.22504071,247.0272522
47.3,45.33381625,-93.22504071,247.0272522
47.32,45.33381625,-93.22504071,247.0272522
47.34,45.33381625,-93.22504071,247.0272522
47.36,45.33383151,-93.22503308,247.0520935
47.38,45.33383151,-93.22503308,247.0520935
47.4,45.33383151,-93.22503308,247.0520935
47.42,45.33383151,-93.22503308,247.0520935
47.44,45.33383151,-93.22503308,247.0520935
47.46,45.33383151,-93.22503308,247.0520935
47.48,45.33383151,-93.22503308,247.0520935
47.5,45.33383151,-93.22503308,247.0520935
47.52,45.33383151,-93.22503308,247.0520935
47.54,45.33383151,-93.22503308,247.0520935
47.56,45.33383151,-93.22503308,247.0520935
47.58,45.33383151,-93.22503308,247.0520935
47.6,45.33383151,-93.22503308,247.0520935
47.62,45.33383151,-93.22503308,247.0520935
47.64,45.33383151,-93.22503308,247.0520935
47.66,45.33383151,-93.22503308,247.0520935
47.68,45.33383151,-93.22503308,247.0520935
47.7,45.33383151,-93.22503308,247.0520935
47.72,45.33383151,-93.22503308,247.0520935
47.74,45.33383151,-93.22503308,247.0520935
47.76,45.33383151,-93.22503308,247.0520935
47.78,45.33383151,-93.22503308,247.0520935
47.8,45.33383151,-93.22503308,247.0520935
47.82,45.33383151,-93.22503308,247.0520935
47.84,45.33383151,-93.22503308,247.0520935
47.86,45.33383151,-93.22503308,247.0520935
47.88,45.33383151,-93.22503308,247.0520935
47.9,45.33383151,-93.22503308,247.0520935
47.92,45.33383151,-93.22503308,247.0520935
47.94,45.33383151,-93.22503308,247.0520935
47.96,45.33383151,-93.22503308,247.0520935
47.98,45.33383151,-93.22503308,247.0520935
48,45.33383151,-93.22503308,247.0520935
48.02,45.33383151,-93.22503308,247.0520935
48.04,45.33383151,-93.22503308,247.0520935
48.06,45.33383151,-93.22503308,247.0520935
48.08,45.33383151,-93.22503308,247.0520935
48.1,45.33383151,-93.22503308,247.0520935
48.12,45.33383151,-93.22503308,247.0520935
48.14,45.33383151,-93.22503308,247.0520935
48.16,45.33383151,-93.22503308,247.0520935
48.18,45.33383151,-93.22503308,247.0520935
48.2,45.33383151,-93.22503308,247.0520935
48.22,45.33383151,-93.22503308,247.0520935
48.24,45.33383151,-93.22503308,247.0520935
48.26,45.33383151,-93.22503308,247.0520935
48.28,45.33383151,-93.22503308,247.0520935
48.3,45.33383151,-93.22503308,247.0520935
48.32,45.33383151,-93.22503308,247.0520935
48.34,45.33383151,-93.22503308,247.0520935
48.36,45.33385059,-93.22503308,247.0592499
48.38,45.33385059,-93.22503308,247.0592499
48.4,45.33385059,-93.22503308,247.0592499
48.42,45.33385059,-93.22503308,247.0592499
48.44,45.33385059,-93.22503308,247.0592499
48.46,45.33385059,-93.22503308,247.0592499
48.48,45.33385059,-93.22503308,247.0592499
48.5,45.33385059,-93.22503308,247.0592499
48.52,45.33385059,-93.22503308,247.0592499
48.54,45.33385059,-93.22503308,247.0592499
48.56,45.33385059,-93.22503308,247.0592499
48.58,45.33385059,-93.22503308,247.0592499
48.6,45.33385059,-93.22503308,247.0592499
48.62,45.33385059,-93.22503308,247.0592499
48.64,45.33385059,-93.22503308,247.0592499
48.66,45.33385059,-93.22503308,247.0592499
48.68,45.33385059,-93.22503308,247.0592499
48.7,45.33385059,-93.22503308,247.0592499
48.72,45.33385059,-93.22503308,247.0592499
48.74,45.33385059,-93.22503308,247.0592499
48.76,45.33385059,-93.22503308,247.0592499
48.78,45.33385059,-93.22503308,247.0592499
48.8,45.33385059,-93.22503308,247.0592499
48.82,45.33385059,-93.22503308,247.0592499
48.84,45.33385059,-93.22503308,247.0592499
48.86,45.33385059,-93.22503308,247.0592499
48.88,45.33385059,-93.22503308,247.0592499
48.9,45.33385059,-93.22503308,247.0592499
48.92,45.33385059,-93.22503308,247.0592499
48.94,45.33385059,-93.22503308,247.0592499
48.96,45.33385059,-93.22503308,247.0592499
48.98,45.33385059,-93.22503308,247.0592499
49,45.33385059,-93.22503308,247.0592499
49.02,45.33385059,-93.22503308,247.0592499
49.04,45.33385059,-93.22503308,247.0592499
49.06,45.33385059,-93.22503308,247.0592499
49.08,45.33385059,-93.22503308,247.0592499
49.1,45.33385059,-93.22503308,247.0592499
49.12,45.33385059,-93.22503308,247.0592499
49.14,45.33385059,-93.22503308,247.0592499
49.16,45.33385059,-93.22503308,247.0592499
49.18,45.33385059,-93.22503308,247.0592499
49.2,45.33385059,-93.22503308,247.0592499
49.22,45.33385059,-93.22503308,247.0592499
49.24,45.33385059,-93.22503308,247.0592499
49.26,45.33385059,-93.22503308,247.0592499
49.28,45.33385059,-93.22503308,247.0592499
49.3,45.33385059,-93.22503308,247.0592499
49.32,45.33385059,-93.22503308,247.0592499
49.34,45.33385059,-93.22503308,247.0592499
49.36,45.33389255,-93.22503308,247.0870667
49.38,45.33389255,-93.22503308,247.0870667
49.4,45.33389255,-93.22503308,247.0870667
49.42,45.33389255,-93.22503308,247.0870667
49.44,45.33389255,-93.22503308,247.0870667
49.46,45.33389255,-93.22503308,247.0870667
49.48,45.33389255,-93.22503308,247.0870667
49.5,45.33389255,-93.22503308,247.0870667
49.52,45.33389255,-93.22503308,247.0870667
49.54,45.33389255,-93.22503308,247.0870667
49.56,45.33389255,-93.22503308,247.0870667
49.58,45.33389255,-93.22503308,247.0870667
49.6,45.33389255,-93.22503308,247.0870667
49.62,45.33389255,-93.22503308,247.0870667
49.64,45.33389255,-93.22503308,247.0870667
49.66,45.33389255,-93.22503308,247.0870667
49.68,45.33389255,-93.22503308,247.0870667
49.7,45.33389255,-93.22503308,247.0870667
49.72,45.33389255,-93.22503308,247.0870667
49.74,45.33389255,-93.22503308,247.0870667
49.76,45.33389255,-93.22503308,247.0870667
49.78,45.33389255,-93.22503308,247.0870667
49.8,45.33389255,-93.22503308,247.0870667
49.82,45.33389255,-93.22503308,247.0870667
49.84,45.33389255,-93.22503308,247.0870667
49.86,45.33389255,-93.22503308,247.0870667
49.88,45.33389255,-93.22503308,247.0870667
49.9,45.33389255,-93.22503308,247.0870667
49.92,45.33389255,-93.22503308,247.0870667
49.94,45.33389255,-93.22503308,247.0870667
49.96,45.33389255,-93.22503308,247.0870667
49.98,45.33389255,-93.22503308,247.0870667
50,45.33389255,-93.22503308,247.0870667
50.02,45.33389255,-93.22503308,247.0870667
50.04,45.33389255,-93.22503308,247.0870667
50.06,45.33389255,-93.22503308,247.0870667
